"Return","Risk","SharpeRatio","Midcap_Wt","Adani_Wt","US_Nasdaq_Wt","Gold_Wt","Nestle_Wt","HDFC_Wt","LT_Wt"
0.417739739571461,0.517590680294437,0.69116340999022,11.7,18,6.3,13.5,16.8,15.6,18.2
0.271716325221532,0.196258354326666,1.07876337773187,16.9,19.2,16.9,1.7,8.5,16.1,20.6
0.200904831330593,0.139583826185672,1.00946388404029,26.1,1.8,18.8,0.2,30.8,0.7,21.6
0.329564996401596,0.345800621256752,0.779538785737021,18.2,10.9,22.4,8.6,11.4,18.5,10
0.357403964600582,0.378337112611328,0.786081921881427,3,18.6,18.4,8.9,9.2,21.2,20.6
0.617660007724522,1.07367879789546,0.519391841226262,17.1,6.5,12.3,29.6,3.3,1.5,29.6
0.226171041428453,0.151979752579475,1.09337618076169,25.9,8.5,24.3,0.3,11.6,8.4,21.1
0.316339552035507,0.424083807576994,0.604454938989785,6.8,5,0.5,10.8,25.6,29.8,21.3
0.405238537218969,0.372114353289405,0.927775384548163,7.9,31.2,9,8.1,12.7,6.5,24.7
0.557165147124665,0.815092724548974,0.609949190013648,0.5,23.2,22.1,22,19.7,6.4,6.1
0.34361665308529,0.472340939983787,0.600449016964367,23.2,2.8,20.4,12.6,14.1,26.6,0.4
0.402487005055775,0.561724695205218,0.609706156733331,16.2,6.3,19.1,15,2.1,19.8,21.5
0.368914117656256,0.375054766491281,0.823650691194289,21.6,19.9,10.9,9.3,18.2,14.8,5.4
0.435153685616644,0.729982580591881,0.513921421676205,21.3,1.5,0.7,20,15,26.2,15.4
0.505213259341756,0.733122935992897,0.607283222886467,22.6,10.8,20.5,19.9,1.4,2.2,22.6
0.365936943473262,0.447116464457295,0.684244414583581,17,12.5,4.2,11.6,19.9,21.1,13.7
0.458197138984313,0.759480993812165,0.524301651033541,17.5,0.1,19.6,20.9,21.8,11.3,8.9
0.524896931303042,0.875130556320853,0.531231515052475,12.9,10.6,1.8,24,22.3,17.9,10.4
0.319221148645264,0.370122826583103,0.700365203190356,16.4,11.8,1.2,9.2,22.5,30.1,8.7
0.319436108042371,0.348350938534681,0.744755013819325,12.8,7.6,20.2,8.7,20.8,15,15
0.261809948920283,0.19413942828479,1.03951036996071,11.2,15.5,10.5,1.9,22.9,9.8,28.2
0.427237288270723,0.6599285020653,0.556480417380708,19.4,2.8,17.4,18,21,13.7,7.7
0.513114979265156,0.721458179873218,0.628054393041578,22,16,24.5,19.6,5.3,3.9,8.8
0.33793823972393,0.24885366531799,1.11687420544429,16.7,29.1,10.5,3.9,19.8,6.9,12.9
0.227759498888075,0.170470044622429,0.984099577492585,28.8,5.2,9.5,2.1,9.6,17.7,27.1
0.49768241933978,0.720518388305668,0.607454891427559,14.6,16.3,15.1,19.4,3.7,16.2,14.6
0.314578010626433,0.352408226646997,0.722395197889183,16.5,1.2,24.1,9,20.9,4.8,23.5
0.516779497860766,0.726070853447122,0.629111464386901,12.8,18.2,16.2,19.6,12.6,3.8,16.7
0.329936483470036,0.276720390760753,0.975484613648935,25.3,20.2,8.5,6.1,19.4,12.6,7.8
0.567807780617308,0.872000756164583,0.582347867278069,30,17.3,2.5,23.9,16,3.4,6.8
0.39518103828434,0.433772396308306,0.772711774969905,5.6,18.3,18,10.9,21.8,5.4,20.1
0.40541484404862,0.526206826355558,0.656424103124848,21.3,12.9,8.4,14,13.4,18.7,11.2
0.371428149251002,0.506884890255928,0.614396197712187,9.2,3.7,10.8,13.5,26.8,9.9,26.2
0.501089339877611,0.771571909164679,0.57167625549658,18.7,12.5,13.7,21.1,11.7,16.3,6.1
0.371878348382434,0.335700673059654,0.929037006509109,20.4,20.8,12.3,7.9,17.4,1,20.2
0.339741869383058,0.437207199074367,0.63983820480384,20.6,3.5,13.5,11.6,25.4,15.5,9.9
0.333838946616609,0.263417962660987,1.03956064290511,11.4,21.9,21.9,5.1,22.8,3,13.9
0.592409541502772,0.89860940480771,0.592481603969748,25.6,20.3,14.8,24.5,1,5.8,8
0.522038836389735,0.874502958111991,0.528344509419675,8.6,8.9,22.3,24,17.4,18.4,0.5
0.433248804196421,0.505583199929572,0.73825396937322,3,22.9,4.6,12.8,22.2,7,27.5
0.240715841969813,0.181830485216024,0.993869876963223,16.8,19.8,6.7,0.6,21.5,23.9,10.6
0.404386481236982,0.450142529693288,0.765060971847374,19.9,16.9,8.8,11.6,21.4,2.1,19.3
0.395973528674796,0.607526070250537,0.553019113297055,1.7,0.3,19.8,16.4,31.6,10.1,20.2
0.217522114132669,0.206850002999046,0.761528217784918,0,4.9,12.6,3.1,36.1,23.4,19.8
0.421563351745014,0.555816596169423,0.650508376750237,5.9,16.9,24.6,14.5,3.8,27,7.3
0.408522643571311,0.446087582755407,0.781287480405858,19.2,18.6,16,11.5,17.8,3.3,13.6
0.30018010922908,0.260890653799256,0.920615996515872,0.8,17.2,23.1,4.7,15,16.7,22.6
0.46569832019872,0.59229203487105,0.684963322674171,6.7,25,3.3,15.5,21.1,14.7,13.8
0.630879848350167,0.960237530106195,0.594519408429113,9.7,24.9,11.9,26.1,5.6,1.9,19.9
0.23059537959159,0.227563881101179,0.749659299033226,25.7,0.3,13.7,5.1,30.9,23.9,0.4
0.301429045464908,0.24164453427173,0.999108240509261,17.4,17.5,18.7,4.5,7.3,17.5,17.2
0.324718504842114,0.267337752768935,0.990202476456496,14.1,25.2,7.6,4.9,14.1,20,14.1
0.363590453904282,0.393341524755681,0.771824063306951,11.4,15.3,13.5,9.8,19.1,12.5,18.3
0.458973828300167,0.73911203716697,0.539801556783517,25.5,3.7,21.2,20.2,0.9,23,5.6
0.488175485683922,0.620027370052027,0.69057513646211,2.3,22.1,26.4,16.3,9.8,3.6,19.6
0.265138996069273,0.181392875096848,1.13090988805236,23.7,13.7,24.3,2.7,21.3,11.7,2.5
0.32100473308053,0.288406794946063,0.904988154420365,10.3,24.2,7.8,5.8,19.7,26.9,5.4
0.295574608715322,0.346756926512481,0.679365257630529,6.6,6.8,12.7,8.4,16.8,30.1,18.6
0.480627400578491,0.739692557024312,0.568651660185174,22.2,7,14.2,20.3,17.2,7.3,11.8
0.483737378558311,0.687507386210919,0.616338656219633,10.2,17.5,9.4,18.5,11.3,16.5,16.6
0.272767040779814,0.207446684507453,1.02564686095125,25.5,15.3,5.7,3.2,6.9,20.8,22.5
0.597662537664159,0.884554724314442,0.607834114594623,3.3,26.3,1.5,23.9,18.7,2.4,23.9
0.37082252233017,0.347844958104286,0.893566271663433,2.2,25.9,21.2,7.5,11.9,14.3,17.1
0.344574772722751,0.36622124973954,0.777056964676801,20.7,10.9,26.7,9.3,22,9.9,0.6
0.405803723756362,0.488710119836189,0.707584536764395,2.2,19.3,13.9,12.4,11.4,19.8,21.1
0.470458323473386,0.693665467272048,0.591723738371436,12.4,8.8,21.1,18.8,10.8,8.6,19.5
0.638934294356162,1.04456994703782,0.554232194787816,3.4,21.5,12.4,28.6,12.7,8.9,12.5
0.387090969266883,0.519710061775875,0.629372015906711,15.1,10.1,0.4,13.8,31,15.7,14.1
0.320595209654361,0.278936575286213,0.934245390325626,15.4,21.4,2.4,5.7,18.3,19.6,17.1
0.332333303509204,0.251018597423451,1.08491285627653,14.9,21.2,23.4,4.5,13,1.1,21.9
0.400756776228169,0.491318804759857,0.693555330931658,17.4,14.6,10.3,12.9,13.3,15.5,16
0.602487766878099,0.924534937589372,0.586768271075379,9.1,20.6,11.9,25.2,4.3,3.8,25.1
0.310169891526517,0.253066501250121,0.988553958310186,14.1,13,25.8,5.1,12.4,3.6,25.9
0.477154664630462,0.8128059789547,0.51322784948868,6.4,1.4,19.6,22.3,15.3,17.5,17.5
0.458808703504125,0.637920604621269,0.625169810498434,14.8,13,15.1,17.2,11.7,11,17.2
0.506199901599092,0.709700878106062,0.628715442469002,9.6,20.6,13.5,19.1,20.7,9,7.5
0.437164831865232,0.704136229174949,0.535641849173368,16.2,1.1,20,19.3,15,17,11.4
0.653063567978335,1.16739693017683,0.508022209625393,30.2,6.3,15.2,32.3,2.1,1.7,12.2
0.43687356396603,0.663799287748754,0.567752287358097,9,5.5,17,18,20.6,13.3,16.5
0.301029121687662,0.277074587056971,0.869906995974706,14.8,6.4,24.5,5.9,2.5,6,40
0.56067047178999,0.921985005767164,0.543035373306741,14.1,18.1,2.5,25.2,7.3,28.2,4.7
0.371547805028372,0.318177646893328,0.979163080971623,27.4,21.8,26.7,7.3,7,3.4,6.3
0.259553881085168,0.18248012452563,1.09356502032165,14.5,9.2,28.7,2.3,20,1.3,24
0.652912740463884,1.03219757401887,0.57441787830926,16.6,26.2,13.1,28.2,3.7,10.1,2.2
0.328897855159511,0.306184818965108,0.878220729781362,6.4,16.1,22.3,7,31.6,7.1,9.5
0.464445324768778,0.725165940214671,0.557727965890194,7.3,10.3,5.8,19.6,13.7,23.6,19.6
0.287974917301986,0.313710075614602,0.726705754844985,1.9,13.4,19,6.6,2.1,41.6,15.6
0.480508578168339,0.696515780071265,0.6037315882855,5.3,15.3,18.3,18.8,16.8,14,11.6
0.382363204548314,0.371482084006583,0.867775912828684,8.5,23.4,13.4,8.3,0.9,12,33.4
0.32091024397373,0.347051819215322,0.751790451822563,20,10.7,15.2,8.7,20.7,21.6,3.1
0.24744497426313,0.225069288653927,0.832832304150349,7,6,28.6,4,9.5,24.2,20.7
0.515746063680523,0.793443197630507,0.57439028407016,9.3,10.6,9.1,21.6,16.9,3.4,29.1
0.411472635465301,0.600553616253113,0.585247721357768,9.6,5.3,19,16.2,18.6,14.8,16.6
0.436146265024926,0.548765136484211,0.685441257137421,5.2,16.3,19,14.4,19.8,5.5,19.8
0.316333715019665,0.270698009867079,0.946936089945886,2.4,26.3,26.1,4.2,5.2,26.9,9
0.284540227545973,0.240253566511206,0.934596854509128,8.3,19,15.7,3.9,12.6,26.8,13.6
0.615252578915116,0.973871838707592,0.5701495380049,4.5,23.7,11.3,26.5,1.6,16.4,16
0.292278955369335,0.260499386742551,0.891667954669289,19.6,7.6,22.8,5.9,13.6,10.7,19.8
0.559408617383091,0.853030637608752,0.5854521459898,9.2,24.9,2.3,23,7.5,24.9,8.2
0.371134399799733,0.411469752152136,0.756153758988084,7.6,22.6,18.5,9.9,9.6,31.2,0.5
0.36316231024978,0.360512358312484,0.840920715364231,17.5,20.3,24,8.6,7.3,19.3,3.1
0.535234358697735,0.76936097251001,0.617700111752876,24,21.6,8.4,20.8,5.5,13.7,6
0.591032457252046,1.09295500754985,0.485868543154851,13.4,0.5,12,30.3,19.9,5.6,18.3
0.558116565726316,0.985697305768779,0.50534435146682,13.4,3.1,12.9,27.2,13.8,9.5,20
0.483453636771856,0.786696458783944,0.538268136386963,41.3,0.8,5.5,21.7,18.9,2.7,9.2
0.228452439124484,0.214094820157302,0.786812305877914,8.5,5.5,16,3.7,17.9,30.3,18.2
0.406319645520994,0.525889424716438,0.658540805812422,18.8,8.9,25.4,14.1,23.6,4.5,4.7
0.464858954216589,0.713171651058024,0.567687952284644,3.9,12.4,7.9,19.2,15.4,24,17.1
0.535680174809374,0.751116349183697,0.63329759141355,16.1,23.6,14.8,20.2,2.1,13.5,9.7
0.281464840644436,0.229991589434192,0.962925823458446,5.1,17.9,21.9,3.5,14.5,20.7,16.5
0.566085489088973,0.915787031987152,0.552623559203308,5.1,15.1,4.1,25,16.8,10.3,23.5
0.399770546431317,0.471075617622324,0.721265405639657,9.8,14,15.5,12.1,13.4,7.2,27.9
0.291795702283498,0.319032626986269,0.726557983969064,18.1,6.2,20.6,7.8,12.2,27.7,7.3
0.268126491618506,0.177341287519452,1.17359298857959,20.5,18.4,22.5,0.4,15.1,0.3,22.8
0.474188998097715,0.643790490680878,0.643359919248986,15.9,20.6,5.9,17.1,5,21,14.4
0.442721382371294,0.68168073825045,0.561437870979834,16.3,6.1,12.8,18.5,2,23.3,21.1
0.387504999311934,0.468286891143643,0.699368283643615,16.6,13.4,7.1,12.2,16,14.4,20.3
0.547395729139145,0.964452286664443,0.505360126030499,8.8,2.5,10.3,26.6,30.3,2.5,19
0.481136355486369,0.588437997294209,0.715685182504977,15,24.5,11.5,15.4,2.5,8.8,22.4
0.452057359460693,0.727250232136534,0.539095543921515,11.5,1.8,18.8,19.9,15.4,13.2,19.4
0.460647757939366,0.557162709624668,0.719085737466641,8.1,23.5,13.6,14.5,12.4,8.4,19.5
0.489899761775454,0.741106977533783,0.580077876484245,3.4,16.4,14.1,20,14.6,23,8.6
0.331477097964214,0.383048658357906,0.708727447651198,30.3,8.9,5,9.9,22.5,20.2,3.1
0.378248899463266,0.48050010290479,0.662328473062423,7.2,18.9,2.3,12.2,19.9,34.5,5
0.493130789517474,0.791501780359003,0.547226551178468,25.2,3.8,20.5,21.8,8.6,8.8,11.4
0.373376598574879,0.37455847880021,0.836655999828626,21.2,17.1,7.2,9.3,20.5,3.3,21.4
0.32078882938449,0.312512091825775,0.834491964329748,28.4,5.4,12.7,7.6,10.5,1.2,34.3
0.301495861444212,0.245499789094089,0.983690708392657,24.5,16.3,5.3,4.9,11,16.5,21.3
0.314860250452494,0.265034654488671,0.961611042692487,21.6,21.5,7.9,5.2,5.8,24.8,13.2
0.519664034163286,0.785831417834512,0.584939751365459,17.8,14.7,1,21.4,16.1,8.9,20
0.450476651639113,0.572257637418978,0.682344150792392,10.3,19.6,21.6,15,7.2,14.8,11.5
0.485789627050966,0.661482992514334,0.643689455162734,26.7,17,6.2,17.9,11.8,6.9,13.5
0.435416588025237,0.44650529289602,0.840788662526925,3.1,32.6,32.3,10.4,4.5,15,2
0.511611947114112,0.830153519148104,0.544010157997707,17.9,3.4,10,22.8,7.2,4,34.7
0.289603473037971,0.235061954329923,0.976778542033689,19,14.9,9.8,4.6,18,16.1,17.6
0.434204703116534,0.607482638133361,0.615992424518287,12.5,9.9,16.4,16.2,2.5,16.8,25.6
0.41972176894088,0.529180585416513,0.679771289526327,7.3,17.1,21.7,13.8,15.9,16.5,7.6
0.218034361781443,0.184571371341155,0.856223587835502,16.9,1.7,14.9,3,22.9,19.5,21.1
0.51520065971313,0.728879956520028,0.624520753577098,14.7,20.6,1.3,19.6,16.3,9.4,18.1
0.257264658995467,0.180771989552596,1.09123465136214,22.5,17.3,12.9,1.9,16.7,20.5,8.3
0.435870694397528,0.592670057258012,0.63419889328726,17.2,14.3,16.3,15.9,19,16,1.3
0.314425135314947,0.235862608564996,1.07870059125898,5,35,18.9,0.6,26.4,4.7,9.4
0.399953513729435,0.427825027176496,0.794608758568933,13,25.6,6,10.5,20,17.4,7.6
0.356568184472423,0.400836728822807,0.739872778982594,13.2,8.2,21.1,10.3,28.8,0.5,17.9
0.288932397197807,0.246632590323321,0.92823254581923,0.5,23.8,17.1,3,9.8,27.6,18.2
0.323951059841842,0.217239960468382,1.21502075066092,33.4,35.4,22.4,0,5.8,1.6,1.3
0.398401683394517,0.595488019797389,0.568276224112209,10.2,1.9,4.8,16.1,28.2,10,28.9
0.464958792895,0.698767577517424,0.579532888938172,8.8,7.7,20.1,19,19.9,7.5,17
0.211718080358418,0.178157022728243,0.851597529163056,13.5,3.2,24.4,2,10.5,23.8,22.7
0.560963965771603,0.990806564640534,0.505612279580882,31.5,6.9,0.7,27.4,7.3,21.2,5.1
0.444667363276128,0.45398433505438,0.847314177107126,3.1,28.1,25.8,10.8,3.9,0,28.2
0.423581573742664,0.574582132707213,0.632775634754957,6.8,12.1,21.7,15.3,23,12.4,8.6
0.450446895215815,0.591315166296249,0.660302521346462,20.6,18.9,17.5,15.7,6.8,20.2,0.2
0.599172903199731,0.981143177373144,0.549535394664091,6.8,16.5,26,26.8,1.1,14.7,8.2
0.400744356996243,0.510040225319428,0.668073497110628,7.4,9,22.7,13.5,21.8,3.7,21.9
0.42776617032611,0.509153167885055,0.722309500407814,9.8,19.4,12.9,13.2,18,8.1,18.5
0.396961784759952,0.494735225564261,0.681095194658186,20.5,14.7,10.6,13,10.5,21.1,9.6
0.777859075974523,1.36983985519288,0.524045984830427,9.5,24.1,18.7,37.8,4,5.1,0.9
0.254705714499611,0.223827664128829,0.869891196235438,19.4,6.3,1,4.6,35.5,12.5,20.7
0.553698158987373,0.810812755463334,0.608892935712701,8,25.2,5.5,21.9,25,10.4,4.1
0.249366003089624,0.192286594742338,0.984811257089307,9.9,13.7,16.5,2.1,18.9,18.7,20.1
0.482581026042125,0.688021340389262,0.614197556434866,9.6,17.3,5.1,18.5,14.5,15.4,19.6
0.392978380740486,0.441990222231686,0.753361418402469,21,17.7,4.5,11.3,9.2,14.8,21.5
0.316670139996089,0.240383031854841,1.06775481620135,19.1,19.6,9.7,4.5,19.9,4.8,22.3
0.558218066093699,0.937854040632764,0.531231987610305,14.3,6.6,7.2,25.8,16.5,2.7,26.9
0.291032256733133,0.308196966984489,0.749625341850818,4.3,9,5.3,7,28.5,19.8,26.2
0.422452618393516,0.650893313319026,0.556854112612254,17.8,7.9,2.2,17.6,16.8,28.2,9.5
0.430745521275051,0.511165863334199,0.725293975729868,21.7,18.1,20.5,13.4,5.5,10.3,10.5
0.331602038209183,0.291382389286788,0.932115488770543,7.7,21.8,17.4,5.8,9.5,17.7,20.2
0.36411641905839,0.353639687424542,0.859961225713054,10,21.8,2.4,8.2,21.4,10.5,25.7
0.53905210909989,0.790603040175174,0.605932541055935,16.5,14.9,23.9,21.5,4.4,1.3,17.4
0.393632133526588,0.374411583300708,0.891083899128814,41.3,21,9.1,9.3,11.3,2.3,5.7
0.602359058508793,1.06196543612461,0.510712533628218,14.3,5.1,19.1,29.3,6.8,5.4,19.9
0.558727197486263,0.891902239067835,0.559172491827697,8.5,9.4,26.2,24.4,4.5,1.3,25.7
0.462828115160802,0.689834133590296,0.583949235831882,12.2,10.4,21.9,18.7,20.7,13.2,2.8
0.31178276691474,0.255249776376631,0.986417189033008,2.1,25.1,7.8,3.9,26.9,14.4,19.7
0.425778220916245,0.534543332062994,0.684281701737024,9.6,18.9,18.1,13.9,9.3,20,10.2
0.456694464020611,0.576256757680614,0.688398806145498,9.6,19.4,24.8,15.2,17.4,6.9,6.7
0.59734854663712,0.891919956828045,0.602462746262685,4.9,25.3,2.7,24.2,21,1.5,20.4
0.373955863549612,0.345790843636565,0.907935734352722,15.8,26.2,4.8,7.9,29.7,8.2,7.4
0.555791078565142,0.874697970755429,0.566814026259778,14.3,19,6.4,23.8,4.5,21.9,10.2
0.328736005665006,0.273540942868569,0.982434303423923,11.7,26.6,8.8,5.1,25.8,18,4
0.424837187531893,0.718042379172982,0.508099797608187,0,1.7,32,19.4,9,33.5,4.3
0.458643263977503,0.650148208450504,0.613157521309777,22.5,12.6,11,17.5,0.7,18.6,17
0.40436150530934,0.646792430223489,0.53241424793786,14.2,1.1,15.6,17.6,27.7,19.9,4
0.635923472187457,1.09620105825721,0.525381240831028,10.8,12.4,1.7,30.2,12.8,3.7,28.4
0.545059593770565,0.764096113833614,0.634814894342191,14.4,23.9,1.4,20.6,16.4,4.2,19.1
0.572548281395131,1.00142940323394,0.511816688964738,9.5,4.7,6.5,27.6,21.1,3,27.6
0.379657077227435,0.320390211819675,0.997711744725045,20.1,33.9,2.2,6.2,3.9,17.4,16.3
0.544627572113917,0.77680604977647,0.623872036338249,14.4,20.7,7.2,21,12.1,2.7,21.9
0.403431179511739,0.564012250746307,0.608907304863161,13.4,7.7,17.6,15.1,17.8,17,11.4
0.346066320904335,0.369447017047154,0.774309461721337,5.2,13.8,13.6,9,22.9,12,23.6
0.323563824302593,0.280260027516097,0.940426027352242,2.3,28.1,10.9,4.4,10,25.9,18.3
0.267665168774134,0.232351037914533,0.893756148619059,13.5,9.2,14.6,4.6,20.6,17.9,19.6
0.480822379428503,0.652552456602331,0.644886667992356,1.7,24.1,4.8,17.2,24.6,17,10.6
0.570736136721346,0.879144183060325,0.580946955644362,17.1,23.9,3.6,23.8,0,25,6.6
0.412072983692341,0.616454443390664,0.571125713290094,10.1,5.8,30,16.6,5.6,26.1,5.9
0.530428613457366,0.904957444207388,0.519835066796311,24.7,6.6,9.2,24.9,0.9,22.3,11.5
0.605853321391059,0.914004035677241,0.597211062625783,25.1,27.4,4.2,24.8,0.1,16.7,1.6
0.43286851822385,0.652148814559203,0.571753731509697,8,10.4,17.2,17.6,19.8,25.1,2
0.36288646290929,0.412682468586596,0.733945553700527,14.3,13.9,22.8,10.5,20.1,16.9,1.5
0.341643825260148,0.275687765241619,1.02160436830887,3.1,26.2,26.5,5,28.6,4.8,5.8
0.380161833682826,0.442903983047632,0.722869619459698,20.3,15.7,6.3,11.4,8.6,20.8,16.9
0.344880176792574,0.377573094514299,0.75450338207768,1.8,12.7,18.4,8.9,7.1,17,34.1
0.501244900050287,0.756609711403696,0.583186936936971,1.6,17.6,5.2,20.2,1.4,25.8,28.2
0.449155445434671,0.580913875894191,0.669902134521491,13.2,16.5,18,15.5,21.5,5.8,9.5
0.323943404453352,0.301025703399709,0.876813512841067,21.9,11.9,18.1,7.1,10.2,10.9,19.9
0.412524985322572,0.4940478049078,0.713544280170137,19.6,15.5,11.7,13,21.6,6.1,12.5
0.315414928691766,0.252921679813677,1.00985779028483,6.8,29.7,14.3,3.5,21.4,22.3,1.9
0.573706021106931,1.04271554547266,0.492661707536037,1.9,1.6,16.6,28.8,16.3,8.4,26.5
0.438240958672288,0.56624362682881,0.667982721131165,5.5,13.6,23.5,15,13.1,5.5,23.8
0.467360074601997,0.549865017230573,0.740836499571639,21.3,24.5,23.8,14.4,8.2,7.1,0.8
0.522307541962819,0.770898582240243,0.599699561801432,9.3,19.1,0.5,20.9,28.5,6.9,14.9
0.499891673372091,0.611805051804905,0.719006278346923,15.8,33.4,4.1,15.8,5.8,19.9,5.2
0.286793818955731,0.282711355564169,0.802209796289042,19.8,6.6,13.3,6.7,17.7,18.3,17.7
0.237106499520194,0.194634425854262,0.909944367461527,24.7,6.3,15.2,3.7,24.5,23.3,2.3
0.322115461053213,0.227457758318419,1.15236984216769,23.9,33.4,15.6,0.6,0.1,6.1,20.3
0.446829974211635,0.723393589702966,0.534743436654549,7.6,2.4,18.6,19.7,20.5,15.3,15.9
0.510877611065701,0.731020409785101,0.6167784168957,11.5,18.5,13,19.8,17.6,8.1,11.5
0.343104600453161,0.328311802133968,0.862304061605559,21.8,16.7,2.4,7.9,22.2,10.2,18.8
0.394762916552469,0.607396076534791,0.551144351248199,9.7,3.6,18.9,16.4,14,27.6,9.8
0.290670865099321,0.236469883827682,0.975476713421202,3.3,29.5,25.6,1.7,10.8,27.3,1.8
0.273594450818951,0.226154975280493,0.944460543280274,3.4,23.3,14.1,2.8,27.9,27.5,1.1
0.53324611543463,0.756815967484785,0.625312012122874,1.7,26.8,0.2,20.2,22.8,14,14.3
0.593289583060022,0.92545032212082,0.576248741086288,13.1,21.7,13.1,25.2,2.6,15,9.4
0.45989481799169,0.547025304144759,0.731035319503001,24.1,20.6,21.8,14.4,14.1,0.9,4.1
0.379176566268918,0.485353688747271,0.657616442748653,19,5.6,20.2,13,27.9,3.5,10.9
0.412075498249636,0.490614115970834,0.717622030815285,11.9,11.8,26,12.8,9.6,0.7,27.2
0.483874728211138,0.770126467434654,0.550396261049299,10.6,11.3,7.4,20.9,4.6,28.1,17.2
0.339741274727133,0.318883070737942,0.877253452432485,22.9,17.2,6.8,7.6,19.4,12.6,13.7
0.416783404312813,0.621885582543671,0.573712294235023,5.6,2.9,23.6,16.7,13.4,12.9,24.9
0.410054884813453,0.329761941673103,1.06153816003566,16.8,39.8,6.2,6.1,14.3,3.4,13.3
0.463445539718069,0.770822095587327,0.523396438721264,0.8,5.7,22.2,21,13.6,26.7,10
0.310313909463421,0.221460222487118,1.13028834999017,19.3,25.6,8,3.1,22.9,9.9,11.2
0.325931878616827,0.271088103322729,0.980979524211125,8.4,21.1,21.7,5.4,20.1,11,12.5
0.397801589286341,0.416057405048046,0.811911013210623,15.9,23.6,10.9,10.1,2.3,17.7,19.4
0.2929102164344,0.219115788916259,1.06295496817626,18.6,20,11.5,3.4,14.2,16.4,15.8
0.475191501228606,0.627542210888718,0.661615257148386,0.6,25.6,7.5,16.4,11.8,22.1,16
0.393086032941733,0.50042129184212,0.66561123271873,6.1,12.2,26,13.1,21.7,14.5,6.4
0.455388627766754,0.64722359489049,0.610899588470122,16,13.7,12.6,17.5,14.8,16.9,8.5
0.461612159360301,0.627923657400622,0.639587559135502,0.8,21.5,9.8,16.6,19.2,20.9,11.3
0.300270636899901,0.29745613131524,0.807751502171141,14.9,11.7,5.7,6.8,15.9,22.6,22.4
0.417438837899429,0.546062296927725,0.654575201237045,14,13.9,9.4,14.4,11.1,17.7,19.3
0.534307263303804,0.730967982690682,0.648875565736663,13.7,23.1,13.9,19.6,1.4,7.4,20.9
0.359788430044023,0.299813193936214,0.999917402260165,22.9,21.9,19.2,6.6,10.2,4,15.2
0.296418251507214,0.24735200836569,0.95579677346985,25.1,8.9,25.6,5.5,10.2,8.2,16.5
0.520818279256506,0.710875449101382,0.648240531923035,16.1,20.6,13.5,19.1,10.8,2.7,17.2
0.582273081263638,1.03491250025885,0.504654336606242,4.6,6.3,2.9,28.5,28.1,5.8,23.7
0.656906738712823,1.01981405859529,0.585309384276398,8,30,0.5,27.8,26,1.7,6
0.583500075288837,0.974105046217165,0.537416449408403,0.8,16.7,15.6,26.6,0.6,24.6,15.1
0.45882536246258,0.717355873233672,0.555965842538891,20.9,1,25.3,19.7,22.4,0.8,9.9
0.441249996231426,0.706847859405804,0.539366415499816,13,2.7,17.3,19.3,14.4,18.5,14.8
0.445216989640342,0.694671678460518,0.554531013116919,14.9,4,10.6,19,22.8,11.2,17.6
0.493633979146411,0.737338552072202,0.588107020754218,9.2,14.6,8.2,20,21,12.3,14.7
0.355158920904996,0.312907722421303,0.943277841214768,27.8,30,3.1,6.4,2.6,29.4,0.7
0.485403375765806,0.636312670967382,0.668544561778202,14,23,17.6,16.9,12.2,13.2,3.1
0.397845150308036,0.510753190494772,0.661464591108597,12.4,12.3,22,13.5,20.8,15.2,3.9
0.458222530226971,0.619197762472467,0.643126565310671,16.6,13.4,14.3,16.7,19.6,3.7,15.6
0.25978445249148,0.236321214391985,0.845393643585881,15.9,2,30.1,5.2,18.4,12.3,16.2
0.282911536603331,0.20422093616767,1.09152147074831,19.3,19.8,5.4,2.7,19.7,13.5,19.7
0.299692105369432,0.265351033654692,0.903301947115644,2,19.9,30.3,4.4,2.7,27.2,13.4
0.449917138052029,0.690857621014649,0.564395797616541,15.7,5.9,21.6,18.8,9.1,17.5,11.4
0.655219329204435,1.2810621817594,0.464629537644273,2,3,12.3,35.5,20.5,15.4,11.4
0.598144910328387,0.967364988958549,0.556299759109274,1,14.2,15.7,26.4,7.2,2.2,33.2
0.380527648166019,0.285966340448831,1.12085795713909,23.8,30.8,30,5.3,5.6,0.1,4.3
0.459697706236163,0.650784800377276,0.614177998632495,15.2,12.4,15.5,17.5,8.7,13.9,16.8
0.552991764756018,0.93334830216588,0.52819699099683,25.2,4.7,17.1,25.8,5.8,6.5,14.9
0.586666613658949,0.992540484489682,0.530624817716868,4.5,16.1,6.2,27.2,30,13.6,2.4
0.251528250689109,0.178465032716096,1.07319763302761,27,11.3,13.6,2.4,9.6,17.6,18.5
0.590606813285122,0.976896827050666,0.543155427054737,11.2,15.2,19.7,26.8,5.9,15.1,6.1
0.511174411748232,0.810630816283604,0.556571996382613,11.1,10.4,19.1,22.1,2.9,18,16.4
0.504114602255203,0.889312792339601,0.499390772381478,3.3,5.8,3,24.2,1.4,33.9,28.3
0.502693216037717,0.873119503900695,0.50702477044662,26.1,0.6,9,24.1,20.1,11.6,8.5
0.257276176342095,0.186800287312724,1.0560806901321,17.4,16.1,1,1.7,25.7,11,27.1
0.688628014721897,1.27365154164966,0.493563580119948,4.6,12.4,5.8,35.2,3.4,17.7,20.9
